AIRPORT,DISPLAY_AIRPORT_NAME,AIRPORT_STATE_CODE,AIRPORT_STATE_FIPS,CITY_MARKET_ID,DISPLAY_CITY_MARKET_NAME_FULL,CITY_MARKET_WAC,LATITUDE,LONGITUDE,AIRPORT_START_DATE
TX5,Cleburne Regional,TX,48,35397,"Cleburne, TX",74,32.35361111,-97.43388889,12/1/17
TX6,Horseshoe Bay Resort,TX,48,30423,"Austin, TX",74,30.52694444,-98.35888889,1/1/09
TX7,Post Garza County Municipal,TX,48,35399,"Post, TX",74,33.20333333,-101.3383333,12/1/17
TYR,Tyler Pounds Regional,TX,48,35411,"Tyler, TX",74,32.35388889,-95.40277778,12/1/17
UVA,Garner Field,TX,48,35511,"Uvalde, TX",74,29.21138889,-99.74361111,12/1/96
VCT,Victoria Regional,TX,48,35569,"Victoria, TX",74,28.8525,-96.91861111,7/1/11
VWH,Odessa Schlemeyer Field,TX,48,33158,"Midland/Odessa, TX",74,31.92138889,-102.3872222,7/1/11
VWX,South Texas Regional at Hondo,TX,48,35669,"Hondo, TX",74,29.35916667,-99.1775,12/1/17
VZH,Mineola Wisener Field,TX,48,35683,"Mineola, TX",74,32.67666667,-95.51083333,7/1/11
WHT,Wharton Regional,TX,48,35759,"Wharton, TX",74,29.25416667,-96.15444444,7/1/11
XXD,Smiley Johnson Municipal/Bass Field,TX,48,35963,"Clarendon, TX",74,34.91138889,-100.8694444,7/1/11
TX8,Slaton Municipal,TX,48,36412,"Slaton, TX",74,33.48527778,-101.6616667,12/1/17
TX9,Winters Municipal,TX,48,36535,"Winters, TX",74,31.94722222,-99.98583333,4/1/12
JWY,Mid Way Regional,TX,48,36541,"Midlothian/Waxahachie, TX",74,32.45833333,-96.9125,6/1/12
T1X,Gainesville Municipal,TX,48,36642,"Gainesville, TX",74,33.65222222,-97.19722222,10/1/14
KIP,Kickapoo Downtown,TX,48,34960,"Wichita Falls, TX",74,33.86055556,-98.49027778,10/1/14
BBD,Curtis Field,TX,48,36648,"Brady, TX",74,31.17916667,-99.32388889,3/1/15
MRF,Marfa Municipal,TX,48,36661,"Marfa, TX",74,30.37111111,-104.0175,4/1/15
T2X,Hereford Municipal,TX,48,36675,"Hereford, TX",74,34.86083333,-102.3258333,12/1/17
JCT,Kimble County,TX,48,36680,"Junction, TX",74,30.51111111,-99.76277778,12/1/17
T3X,El Coyote Ranch,TX,48,36683,"Encino, TX",74,26.85833333,-98.22166667,12/1/17
T5X,Castroville Municipal,TX,48,36689,"Castroville , TX",74,29.3425,-98.85111111,12/1/17
T6X,Houston Executive,TX,48,31453,"Houston, TX",74,29.805,-95.89777778,6/1/16
T7X,Wildcat Canyon,TX,48,36725,"China Spring, TX",74,31.67861111,-97.3625,10/1/16
T8X,McKinney National,TX,48,30194,"Dallas/Fort Worth, TX",74,33.17694444,-96.58888889,12/1/17
T9X,Dimmit County,TX,48,36759,"Carrizo Springs, TX",74,28.52222222,-99.82361111,10/1/17
VHN,Culberson County,TX,48,36762,"Van Horn, TX",74,31.05777778,-104.7838889,10/1/17
TRL,Terrell Municipal,TX,48,36764,"Terrell, TX",74,32.70861111,-96.26722222,10/1/17
BCE,Bryce Canyon Airport,UT,49,30511,"Bryce Canyon, UT",87,37.70638889,-112.1458333,7/1/11
BDG,Blanding Municipal,UT,49,30524,"Blanding, UT",87,37.58333333,-109.4833333,7/1/11
BMC,Brigham City Airport,UT,49,30680,"Brigham City, UT",87,41.55444444,-112.0622222,12/1/17
CDC,Cedar City Regional,UT,49,30918,"Cedar City, UT",87,37.70083333,-113.0988889,7/1/11
CNY,Canyonlands Field,UT,49,31092,"Moab, UT",87,38.755,-109.7547222,7/1/11
DPG,Michael AAF,UT,49,31377,"Dugway, UT",87,40.1975,-112.935,3/1/18
DTA,Delta Municipal,UT,49,31424,"Delta, UT",87,39.38361111,-112.5022222,12/1/17
ENV,Wendover Airport,UT,49,31563,"Wendover, UT",87,40.71861111,-114.0286111,12/1/17
FIL,Fillmore Municipal,UT,49,31677,"Fillmore, UT",87,38.95805556,-112.3630556,7/1/11
HIF,Hill AFB,UT,49,32131,"Ogden, UT",87,41.12388889,-111.9730556,7/1/11
KNB,Kanab Municipal,UT,49,32745,"Kanab, UT",87,37.01055556,-112.5313889,12/1/17
LGU,Logan Cache,UT,49,32965,"Logan, UT",87,41.79138889,-111.8516667,7/1/11
MLF,Milford Municipal/Ben and Judy Briscoe Field,UT,49,33364,"Milford, UT",87,38.42666667,-113.0133333,12/1/17
MXC,Monticello Airport,UT,49,33553,"Monticello, UT",87,37.93722222,-109.3463889,3/1/84
OGD,Ogden-Hinckley,UT,49,32131,"Ogden, UT",87,41.19555556,-112.0130556,7/1/11
PUC,Carbon County Regional/Buck Davis Field,UT,49,34289,"Price, UT",87,39.61388889,-110.7516667,12/1/17
PVU,Provo Municipal,UT,49,34314,"Provo, UT",87,40.21916667,-111.7233333,7/1/11
QBI,Oman Ranch,UT,49,34359,"Green River, UT",87,38.78055556,-110.3291667,1/1/50
RIF,Richfield Municipal,UT,49,34527,"Richfield, UT",87,38.73416667,-112.1016667,12/1/17
ROL,Roosevelt Municipal,UT,49,34579,"Roosevelt, UT",87,40.27833333,-110.0513889,9/1/77
RQV,South Valley Regional,UT,49,34614,"Salt Lake City, UT",87,40.61944444,-111.9927778,7/1/11
RQW,Parowan Airport,UT,49,34615,"Parowan, UT",87,37.85972222,-112.8158333,7/1/11
SBO,Salina-Gunnison,UT,49,34697,"Salina, UT",87,39.02916667,-111.8383333,3/1/87
SGU,St George Regional,UT,49,34794,"St. George, UT",87,37.03638889,-113.5102778,12/1/17
SLC,Salt Lake City International,UT,49,34614,"Salt Lake City, UT",87,40.78833333,-111.9777778,7/1/11
UT1,Heber City Municipal - Russ McDonald Field,UT,49,35498,"Heber, UT",87,40.48194444,-111.4288889,7/1/09
UXG,Dutch John Airport,UT,49,35521,"Dutch John, UT",87,40.91777778,-109.3905556,7/1/11
UXR,Monument Valley Airport,UT,49,35532,"Monument Valley, UT",87,37.01666667,-110.2005556,7/1/11
VEL,Vernal Regional,UT,49,35582,"Vernal, UT",87,40.43611111,-109.5113889,12/1/17
WUJ,Duchesne Municipal,UT,49,35869,"Duchesne, UT",87,40.19388889,-110.3830556,12/1/17
XXO,General Dick Stout Field,UT,49,35972,"Hurricane, UT",87,37.14027778,-113.3061111,7/1/11
BFG,Bullfrog Basin,UT,49,36735,"Glen Canyon, UT",87,37.54583333,-110.7133333,1/1/17
BTV,Burlington International,VT,50,30785,"Burlington, VT",16,44.47194444,-73.15333333,7/1/11
EFK,Northeast Kingdom International,VT,50,31496,"Newport, VT",16,44.88805556,-72.22861111,12/1/17
JZU,William H. Morse State,VT,50,32599,"Bennington, VT",16,42.89111111,-73.24611111,7/1/11
MPV,Edward F Knapp State,VT,50,33450,"Montpelier/Barre, VT",16,44.20361111,-72.56222222,7/1/11
MVL,Morrisville Stowe State,VT,50,33535,"Morrisville, VT",16,44.53444444,-72.61388889,12/1/17
LLX,Caledonia County,VT,50,33014,"Lyndonville, VT",16,44.56916667,-72.01805556,4/1/01
RUT,Rutland - Southern Vermont Regional,VT,50,34648,"Rutland, VT",16,43.52972222,-72.94972222,12/1/17
VSF,Hartness State,VT,50,35634,"Springfield, VT",16,43.34361111,-72.51722222,1/1/50
6B0,Middlebury State,VT,50,36431,"Middlebury, VT",16,43.98555556,-73.09555556,12/1/17
VT1,Deerfield Valley Regional,VT,50,36573,"West Dover, VT",16,42.92722222,-72.86555556,12/1/17
VT2,Warren Sugarbush,VT,50,36608,"Warren, VT",16,44.1175,-72.82694444,4/1/14
BCB,Virginia Tech/Montgomery Executive,VA,51,30508,"Blacksburg, VA",38,37.20777778,-80.40777778,7/1/11
CHO,Charlottesville Albemarle,VA,51,30990,"Charlottesville, VA",38,38.13972222,-78.45222222,12/1/17
DAN,Danville Regional,VA,51,31261,"Danville, VA",38,36.5725,-79.33638889,12/1/17
DCA,Ronald Reagan Washington National,VA,51,30852,"Washington, DC (Metropolitan Area)",32,38.85138889,-77.03777778,12/1/17
FRR,Front Royal-Warren County,VA,51,31769,"Front Royal, VA",38,38.9175,-78.25333333,7/1/11
GVE,Gordonsville Municipal,VA,51,32027,"Gordonville, VA",38,38.15611111,-78.16583333,7/1/11
HSP,Ingalls Field,VA,51,32215,"Hot Springs, VA",38,37.95138889,-79.83388889,7/1/11
IAD,Washington Dulles International,VA,51,30852,"Washington, DC (Metropolitan Area)",32,38.9475,-77.46,7/1/11
JGG,Williamsburg-Jamestown,VA,51,33667,"Norfolk, VA (Metropolitan Area)",38,37.23916667,-76.71611111,1/1/09
LFI,Langley AFB,VA,51,33667,"Norfolk, VA (Metropolitan Area)",38,37.08277778,-76.36055556,7/1/11
LNP,Lonesome Pine,VA,51,33031,"Wise, VA",38,36.9875,-82.53,7/1/11
LYH,Lynchburg Regional/Preston Glenn Field,VA,51,33139,"Lynchburg, VA",38,37.32666667,-79.20111111,7/1/11
MFV,Accomack County,VA,51,33268,"Melfa, VA",38,37.64694444,-75.76111111,7/1/11
MNZ,Manassas Regional/Harry P. Davis Field,VA,51,33418,"Manassas, VA",38,38.72111111,-77.515,12/1/17
NGU,Norfolk NS,VA,51,33667,"Norfolk, VA (Metropolitan Area)",38,36.9375,-76.28916667,12/1/17
NTU,Oceana NAS,VA,51,33763,"Oceana, VA",38,36.82277778,-76.03194444,7/1/11
ORF,Norfolk International,VA,51,33667,"Norfolk, VA (Metropolitan Area)",38,36.89472222,-76.20111111,7/1/11
PHF,Newport News/Williamsburg International,VA,51,33667,"Norfolk, VA (Metropolitan Area)",38,37.13194444,-76.49305556,7/1/11
PSK,New River Valley,VA,51,34258,"Dublin, VA",38,37.13722222,-80.67861111,1/1/50
CJR,Culpeper Regional,VA,51,34371,"Culpeper, VA",38,38.52555556,-77.85972222,1/1/11
RIC,Richmond International,VA,51,34524,"Richmond, VA",38,37.50527778,-77.31972222,1/1/50
RMN,Stafford Regional,VA,51,34557,"Stafford, VA",38,38.39805556,-77.45555556,7/1/09
ROA,Roanoke Blacksburg Regional Woodrum Field,VA,51,34574,"Roanoke, VA",38,37.32555556,-79.97555556,12/1/17
SHD,Shenandoah Valley Regional,VA,51,34802,"Staunton, VA",38,38.26388889,-78.89638889,7/1/11
VA1,Emporia Greensville Regional,VA,51,35545,"Emporia, VA",38,36.68694444,-77.48277778,1/1/03
VA2,Chesapeake Regional,VA,51,35546,"Chesapeake, VA",38,36.66555556,-76.32055556,7/1/03
VA3,Mountain Empire,VA,51,35547,"Marion/Wytheville, VA",38,36.89472222,-81.35,7/1/11
VA4,Leesburg Executive,VA,51,35548,"Leesburg, VA",38,39.07805556,-77.5575,10/1/06
WAL,Wallops Flight Facility,VA,51,35713,"Chincoteague, VA",38,37.94027778,-75.46638889,7/1/11
WGO,Winchester Regional,VA,51,35749,"Winchester, VA",38,39.14361111,-78.14444444,12/1/82
VA5,Hanover County Municipal,VA,51,34524,"Richmond, VA",38,37.70888889,-77.43666667,1/1/12
VA6,Smith Mountain Lake,VA,51,36678,"Moneta, VA",38,37.10777778,-79.5925,10/1/15
VA7,Bridgewater Air Park,VA,51,36700,"Bridgewater, VA",38,38.36666667,-78.96027778,4/1/16
APH,A P Hill AAF,VA,51,36742,"Fort A P Hill, VA",38,38.06861111,-77.31888889,12/1/17
VA8,Richmond Executive Chesterfield County,VA,51,34524,"Richmond, VA",38,37.40638889,-77.52472222,12/1/17
ALW,Walla Walla Regional,WA,53,30275,"Walla Walla, WA",93,46.09527778,-118.2858333,12/1/17
BFI,Boeing Field/King County International,WA,53,30559,"Seattle, WA",93,47.53,-122.3019444,7/1/11
BLI,Bellingham International,WA,53,30666,"Bellingham, WA",93,48.79277778,-122.5375,7/1/11
BYW,Blakely Island Airport,WA,53,30844,"Blakely Island, WA",93,48.57888889,-122.8263889,7/1/11
CLM,William R. Fairchild International,WA,53,31050,"Port Angeles, WA",93,48.12027778,-123.4997222,7/1/11
CLS,Chehalis Centralia,WA,53,31056,"Chehalis, WA",93,46.67694444,-122.9827778,7/1/11
CWS,Center Island Airport,WA,53,31209,"Center Island, WA",93,48.49,-122.8322222,12/1/86
DTR,Decatur,WA,53,31431,"Decatur Island, WA",93,48.51,-122.8030556,11/1/02
EAT,Pangborn Memorial,WA,53,31470,"Wenatchee, WA",93,47.39888889,-120.2069444,12/1/17
ELN,Bowers Field,WA,53,31538,"Ellensburg, WA",93,47.03305556,-120.5305556,7/1/11
EPH,Ephrata Municipal,WA,53,31567,"Ephrata/Moses Lake, WA",93,47.30805556,-119.5169444,7/1/11
ESD,Orcas Island,WA,53,31588,"Eastsound, WA",93,48.70833333,-122.9105556,7/1/11
FBS,Friday Harbor Seaplane Base,WA,53,31646,"Friday Harbor, WA",93,48.5375,-123.0083333,6/1/01
FRD,Friday Harbor Airport,WA,53,31646,"Friday Harbor, WA",93,48.52194444,-123.0244444,7/1/11
FVH,Othello Municipal,WA,53,31804,"Othello, WA",93,46.79416667,-119.08,12/1/17
GEG,Spokane International,WA,53,31884,"Spokane, WA",93,47.61916667,-117.5352778,7/1/11
GRF,Gray AAF,WA,53,31979,"Tacoma, WA",93,47.07916667,-122.5808333,7/1/11
HQM,Bowerman,WA,53,32200,"Hoquiam, WA",93,46.97111111,-123.9366667,1/1/50
JZN,Quincy Municipal,WA,53,32592,"Quincy, WA",93,47.21166667,-119.8397222,1/1/50
KEH,Kenmore Air Harbor,WA,53,30559,"Seattle, WA",93,47.75472222,-122.2591667,3/1/88
KLS,Southwest Washington Regional,WA,53,32725,"Kelso, WA",93,46.11805556,-122.8983333,3/1/09
LKE,Lake Union Terminal,WA,53,30559,"Seattle, WA",93,47.62888889,-122.3386111,1/1/50
LPS,Lopez Island Airport,WA,53,33055,"Lopez Island, WA",93,48.48388889,-122.9377778,7/1/11
LRN,Larson AFB,WA,53,33546,"Moses Lake, WA",93,47.14305556,-119.2402778,9/1/94
MVW,Skagit Regional,WA,53,33540,"Burlington/Mount Vernon, WA",93,48.47055556,-122.4216667,12/1/17
MWH,Grant County International,WA,53,33546,"Moses Lake, WA",93,47.20861111,-119.3191667,7/1/11
NUW,Whidbey Island NAS,WA,53,33772,"Whidbey Island, WA",93,48.35194444,-122.6558333,7/1/11
ODW,A.J. Eisenberg,WA,53,33821,"Oak Harbor, WA",93,48.25166667,-122.6736111,9/1/09
OLM,Olympia Regional,WA,53,33865,"Olympia, WA",93,46.96944444,-122.9025,7/1/11
OMK,Omak Airport,WA,53,33876,"Omak, WA",93,48.46444444,-119.5180556,7/1/11
OTS,Anacortes Airport,WA,53,33968,"Anacortes, WA",93,48.49861111,-122.6625,12/1/17
PAE,Snohomish County,WA,53,34004,"Everett, WA",93,47.90694444,-122.2816667,7/1/11
PSC,Tri Cities,WA,53,34252,"Pasco/Kennewick/Richland, WA",93,46.26472222,-119.1191667,7/1/11
PUL,Port of Poulsbo Marina Moorage Seaplane Base,WA,53,34295,"Poulsbo, WA",93,47.73388889,-122.6472222,1/1/06
PUW,Pullman Moscow Regional,WA,53,34303,"Pullman, WA",93,46.74388889,-117.1094444,7/1/11
PWT,Bremerton National,WA,53,34323,"Bremerton, WA",93,47.49027778,-122.7647222,7/1/11
RCE,Roche Harbor Airport,WA,53,34477,"Roche Harbor, WA",93,48.61222222,-123.1386111,1/1/50
RLD,Richland Airport,WA,53,34548,"Richland, WA",93,46.30555556,-119.3041667,7/1/11
RNT,Renton Municipal,WA,53,34572,"Renton, WA",93,47.49305556,-122.2158333,6/1/99
RQE,Prosser Airport,WA,53,34597,"Prosser, WA",93,46.21333333,-119.7955556,12/1/17
RSJ,Rosario Seaplane Base,WA,53,34628,"Rosario, WA",93,48.63333333,-122.85,6/1/86
SEA,Seattle/Tacoma International,WA,53,30559,"Seattle, WA",93,47.45,-122.3116667,7/1/11
SFF,Felts Field,WA,53,31884,"Spokane, WA",93,47.68305556,-117.3227778,7/1/11
SHN,Sanderson Field,WA,53,34810,"Shelton, WA",93,47.23361111,-123.1475,7/1/11
SKA,Fairchild AFB,WA,53,31884,"Spokane, WA",93,47.615,-117.6558333,7/1/11
SQV,Sequim Valley,WA,53,34972,"Sequim, WA",93,48.09777778,-123.1869444,12/1/17
SSW,Stuart Island Airpark,WA,53,35003,"Stuart Island, WA",93,48.67277778,-123.1758333,7/1/11
TCM,McChord Field,WA,53,31979,"Tacoma, WA",93,47.13777778,-122.4763889,7/1/11
TIW,Tacoma Narrows,WA,53,31979,"Tacoma, WA",93,47.26805556,-122.5780556,7/1/11
TWD,Jefferson County International,WA,53,35387,"Port Townsend, WA",93,48.05388889,-122.8105556,7/1/11
VUO,Pearson Field,WA,53,35640,"Vancouver, WA",93,45.62055556,-122.6563889,7/1/11
VWE,Lake Chelan,WA,53,35650,"Chelan, WA",93,47.86611111,-119.9427778,7/1/11
VWO,Arlington Municipal,WA,53,35660,"Arlington, WA",93,48.16083333,-122.1591667,7/1/11
WA2,Mansfield Airport,WA,53,35703,"Mansfield, WA",93,47.80944444,-119.6369444,7/1/11
WA4,Isaacson,WA,53,35705,"Medical Lake, WA",93,47.65916667,-117.6816667,6/1/06
WA5,Methow Valley State,WA,53,35706,"Winthrop, WA",93,48.425,-120.1458333,1/1/09
WA6,Stehekin Seaplane Landing,WA,53,35707,"Stehekin, WA",93,48.3,-120.65,1/1/10
WA7,Chelan Seaplane Landing,WA,53,35650,"Chelan, WA",93,47.83333333,-120.0333333,1/1/10
WA8,Waldronaire,WA,53,31588,"Eastsound, WA",93,48.71166667,-123.0183333,1/1/98
WQI,Connell City,WA,53,35821,"Connell, WA",93,46.66138889,-118.8305556,12/1/17
WSX,Westsound Airport,WA,53,35856,"Westsound, WA",93,48.66666667,-122.8833333,12/1/86
WUQ,Avco,WA,53,35870,"Ocean Shores, WA",93,47.00555556,-124.1583333,1/1/50
XWE,Copalis State,WA,53,35938,"Copalis, WA",93,47.14472222,-124.1891667,12/1/17
XWK,Port Orchard Airport,WA,53,35944,"Port Orchard, WA",93,47.43222222,-122.6677778,7/1/11
XXV,Decatur Shores,WA,53,35979,"Decatur, WA",93,48.49972222,-122.8138889,7/1/11
YKM,Yakima Air Terminal/McAllister Field,WA,53,36101,"Yakima, WA",93,46.56805556,-120.5441667,7/1/11
ZXX,Vista Field,WA,53,36356,"Kennewick, WA",93,46.21861111,-119.21,7/1/11
ZXZ,Waterville Airport,WA,53,36358,"Waterville, WA",93,47.65611111,-120.0563889,7/1/11
WA9,Anderson Field,WA,53,36506,"Brewster, WA",93,48.105,-119.7205556,9/1/11
DHB,Deer Harbor Marina,WA,53,36587,"Deer Harbor, WA",93,48.62083333,-123.0030556,1/1/14
WA1,Camp Orkila Seaplane Base,WA,53,36635,"Camp Orkila Eastsound, WA",93,48.68555556,-122.9347222,1/1/14
WA3,Shaw Islands Water Aerodrome,WA,53,36638,"Shaw Island, WA",93,48.58527778,-123.0086111,1/1/14
BKW,Raleigh County Memorial,WV,54,30654,"Beckley, WV",39,37.78722222,-81.12416667,7/1/11
BLF,Mercer County,WV,54,30663,"Princeton/Bluefield, WV",39,37.29583333,-81.20777778,7/1/11
CKB,North Central West Virginia,WV,54,31027,"Clarksburg/Fairmont, WV",39,39.29777778,-80.2275,12/1/17
CRW,Yeager,WV,54,31146,"Charleston/Dunbar, WV",39,38.37583333,-81.59305556,12/1/17
EKN,Elkins-Randolph County-Jennings Randolph Field,WV,54,31524,"Elkins, WV",39,38.88944444,-79.85722222,7/1/11
HLG,Wheeling Ohio County,WV,54,32153,"Wheeling, WV",39,40.175,-80.64638889,7/1/11
HTS,Tri-State/Milton J. Ferguson Field,WV,54,32223,"Ashland, WV",39,38.36861111,-82.56027778,12/1/17
LWB,Greenbrier Valley,WV,54,33121,"Lewisburg, WV",39,37.85833333,-80.39944444,7/1/11
MGW,Morgantown Municipal-Walter L. Bill Hart Field,WV,54,33282,"Morgantown, WV",39,39.64361111,-79.9175,12/1/17
MRB,Eastern WV Regional/Shepherd Field,WV,54,33463,"Martinsburg, WV",39,39.40222222,-77.98305556,12/1/17
PKB,Mid-Ohio Valley Regional,WV,54,34131,"Parkersburg, WV",39,39.345,-81.43944444,12/1/17
WV1,Mcs-Pad Heliport,WV,54,35873,"Charleston, WV",39,38.29444444,-81.56555556,7/1/05
WV2,Logan County,WV,54,36486,"Logan, WV",39,37.85555556,-81.91583333,4/1/11
PGC,Grant County,WV,54,36514,"Petersburg, WV",39,38.995,-79.14583333,10/1/11
ARV,Lakeland/Noble F. Lee Memorial Field,WI,55,30363,"Minocqua/Woodruff, WI",45,45.92805556,-89.73083333,1/1/50
ASX,John F Kennedy Memorial,WI,55,30388,"Ashland, WI",45,46.54861111,-90.91888889,7/1/11
ATW,Appleton International,WI,55,30408,"Appleton, WI",45,44.25805556,-88.51916667,12/1/17
AUW,Wausau Downtown,WI,55,30424,"Wausau/Mosinee/Stevens Point, WI",45,44.92638889,-89.62666667,12/1/17
CLI,Clintonville Municipal,WI,55,31046,"Clintonville, WI",45,44.61305556,-88.73083333,12/1/17
CWA,Central Wisconsin,WI,55,30424,"Wausau/Mosinee/Stevens Point, WI",45,44.7775,-89.66666667,7/1/11
EAU,Chippewa Valley Regional,WI,55,31471,"Eau Claire, WI",45,44.86583333,-91.48416667,7/1/11
EGV,Eagle River Union,WI,55,31510,"Eagle River, WI",45,45.93222222,-89.26833333,7/1/11
ENW,Kenosha Regional,WI,55,31564,"Kenosha, WI",45,42.59555556,-87.92777778,7/1/11
FLD,Fond Du Lac County,WI,55,31693,"Fond Du Lac, WI",45,43.77111111,-88.48833333,7/1/11
GRB,Green Bay Austin Straubel International,WI,55,31977,"Green Bay, WI",45,44.48472222,-88.12972222,12/1/17
HYR,Sawyer County,WI,55,32254,"Hayward, WI",45,46.02527778,-91.44305556,12/1/17
ISW,Alexander Field South Wood County,WI,55,32396,"Wisconsin Rapids, WI",45,44.36055556,-89.83805556,12/1/17
JVL,Southern Wisconsin Regional,WI,55,32571,"Beloit/Janesville, WI",45,42.62027778,-89.04166667,7/1/11
LNL,Kings Land O' Lakes,WI,55,33030,"Land O' Lakes, WI",45,46.15416667,-89.21194444,12/1/17
LSE,La Crosse Regional,WI,55,33076,"La Crosse, WI",45,43.87916667,-91.25666667,12/1/17
MDF,Taylor County,WI,55,33219,"Medford, WI",45,45.10138889,-90.30027778,12/1/17
MFI,Marshfield Municipal,WI,55,33260,"Marshfield, WI",45,44.63694444,-90.18944444,7/1/11
MKE,General Mitchell International,WI,55,33342,"Milwaukee, WI",45,42.94694444,-87.89694444,12/1/17
MSN,Dane County Regional-Truax Field,WI,55,33485,"Madison, WI",45,43.14,-89.3375,7/1/11
MTW,Manitowoc County,WI,55,33512,"Manitowoc, WI",45,44.12888889,-87.68055556,7/1/11
MWC,Lawrence J Timmerman,WI,55,33342,"Milwaukee, WI",45,43.11027778,-88.03444444,7/1/11
OSH,Wittman Regional,WI,55,33949,"Oshkosh, WI",45,43.98444444,-88.55694444,7/1/11
PCD,Prairie Du Chien Municipal,WI,55,34039,"Prairie Du Chien, WI",45,43.01916667,-91.12361111,1/1/50
RAC,Batten International,WI,55,34447,"Racine, WI",45,42.76111111,-87.81388889,12/1/17
RHI,Rhinelander/Oneida County,WI,55,34520,"Rhinelander, WI",45,45.63083333,-89.46666667,7/1/11
RIE,Rice Lake Airport,WI,55,34526,"Rice Lake, WI",45,45.47916667,-91.72277778,12/1/79
SBM,Sheboygan County Memorial,WI,55,34695,"Sheboygan, WI",45,43.76972222,-87.85166667,7/1/11
STE,Stevens Point Municipal,WI,55,30424,"Wausau/Mosinee/Stevens Point, WI",45,44.54527778,-89.53027778,7/1/11
SUE,Door County Cherryland,WI,55,35033,"Sturgeon Bay, WI",45,44.84361111,-87.42166667,7/1/11
SUW,Richard I Bong,WI,55,35047,"Superior, WI",45,46.68972222,-92.09472222,1/1/09
UES,Waukesha County,WI,55,35440,"Waukesha, WI",45,43.04111111,-88.23694444,7/1/11
VOK,Volk Field,WI,55,35620,"Camp Douglas, WI",45,43.93916667,-90.25305556,7/1/11
WI1,Black River Falls Area,WI,55,35760,"Black River Falls, WI",45,44.25083333,-90.85527778,1/1/04
WI2,Price County,WI,55,35761,"Phillips, WI",45,45.70888889,-90.4025,10/1/07
XES,Americana,WI,55,35907,"Lake Geneva, WI",45,42.61444444,-88.39,1/1/50
OEO,L O Simenstad Municipal,WI,55,36549,"Osceola, WI",45,45.30944444,-92.69,7/1/12
WI3,Ephraim Gibralter,WI,55,36612,"Ehpriam, WI",45,45.13583333,-87.18805556,12/1/17
LNR,Tri County Regional,WI,55,36740,"Lone Rock, WI",45,43.21194444,-90.17972222,4/1/17
RNH,New Richmond Regional,WI,55,36746,"New Richmond, WI",45,45.14777778,-92.53916667,6/1/17
WI4,Middleton Municipal Morey Field,WI,55,36752,"Middleton, WI",45,43.11416667,-89.53166667,6/1/17
WI5,Monroe Municipal,WI,55,36766,"Moroe, WI",45,42.615,-89.59027778,10/1/17
AFO,Afton Municipal,WY,56,30191,"Afton, WY",88,42.70888889,-110.9422222,7/1/11
BYG,Johnson County,WY,56,30837,"Buffalo, WY",88,44.38111111,-106.7216667,7/1/11
COD,Yellowstone Regional,WY,56,31097,"Cody, WY",88,44.52027778,-109.0238889,7/1/11
CPR,Casper/Natrona County International,WY,56,31122,"Casper, WY",88,42.90583333,-106.4636111,12/1/17
CYS,Cheyenne Regional/Jerry Olson Field,WY,56,31233,"Cheyenne, WY",88,41.15555556,-104.8105556,7/1/11
DGW,Converse County,WY,56,31303,"Douglas, WY",88,42.79722222,-105.3858333,7/1/11
EAN,Phifer Airfield,WY,56,31467,"Wheatland, WY",88,42.05611111,-104.9386111,12/1/17
ECS,Mondell Field,WY,56,31482,"Newcastle, WY",88,43.88416667,-104.3144444,12/1/17
EMM,Kemmerer Municipal,WY,56,31551,"Kemmerer, WY",88,41.82416667,-110.5569444,7/1/11
EVW,Evanston-Uinta County Burns Field,WY,56,31613,"Evanston, WY",88,41.27472222,-111.0347222,7/1/11
